WORLDGRIDS_CODE,SERIES_NAME,ATTRIBUTE_TITLE,DESCRIPTION,ROOT_FILE,RESOLUTION_SOURCE_M,RESAMPLE_METHOD,CONFIDENCE_INTERVAL,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,Z_SCALE,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,MASK_VALUE,DATA_FORMAT,NO_DATA,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,DISTRIBUTION_POSSIBLE,DATA_LICENSE,DATA_LICENSE_URL,CITATION_ADDRESS,PUBLICATION_DATE,PUBLICATION_TITLE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,LINEAGE_CODE
C10MCF5,EarthEnv MODCF,Mean monthly cloud cover Oct,Long-term averaged monthly cloud cover Oct,/data/EarthEnv/MODCF_monthlymean_10.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002425,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002424",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C11MCF5,EarthEnv MODCF,Mean monthly cloud cover Nov,Long-term averaged monthly cloud cover Nov,/data/EarthEnv/MODCF_monthlymean_11.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002426,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002425",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
C12MCF5,EarthEnv MODCF,Mean monthly cloud cover Dec,Long-term averaged monthly cloud cover Dec,/data/EarthEnv/MODCF_monthlymean_12.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,50,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002427,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002426",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
CSCMCF5,EarthEnv MODCF,Cloud cover seasonality concentration,Cloud cover seasonality concentration,/data/EarthEnv/MODCF_seasonality_concentration.tif,1000,cubicspline,M,0.00 m,0.00 m,1,,,15,Int16,-32768,1,index,http://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002428,,YES,Creative Commons Attribution 4.0 International License,,,2000-2015,"Wilson AM, Jetz W (2016) Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions. PLoS Biol 14(3): e1002415. doi:10.1371/journal. pbio.1002427",http://www.earthenv.org/cloud,,http://www.earthenv.org/cloud,,
RANENV3,EarthEnv Global Habitat Heterogeneity,Range MODIS EVI,Range of EVI,/data/EarthEnv/range_01_05_1km_uint16.tif,1000,cubicspline,M,0.00 m,0.00 m,1,0,50,10,Int16,-32768,1,index,http://onlinelibrary.wiley.com/doi/10.1111/geb.12365/abstract,Global Habitat Heterogeneity,YES,Creative Commons Attribution 4.0 International License,,,,"Tuanmu, M.-N. and W. Jetz. (2015) A global, remote sensing-based characterization of terrestrial habitat heterogeneity for biodiversity and ecosystem modeling. Global Ecology and Biogeography. DOI: 10.1111/geb.12365.",http://www.earthenv.org/texture,,http://www.earthenv.org/texture,,
MAXENV3,EarthEnv Global Habitat Heterogeneity,Maximum MODIS EVI,Maximum Dominance of EVI combinations between adjacent pixels,/data/EarthEnv/Maximum_01_05_1km_uint16.tif,1000,cubicspline,M,0.00 m,0.00 m,1,0,7,2,Int16,-32768,1,index,http://onlinelibrary.wiley.com/doi/10.1111/geb.12365/abstract,Global Habitat Heterogeneity,YES,Creative Commons Attribution 4.0 International License,,,,"Tuanmu, M.-N. and W. Jetz. (2015) A global, remote sensing-based characterization of terrestrial habitat heterogeneity for biodiversity and ecosystem modeling. Global Ecology and Biogeography. DOI: 10.1111/geb.12365.",http://www.earthenv.org/texture,,http://www.earthenv.org/texture,,
EVEENV3,EarthEnv Global Habitat Heterogeneity,Evenness of MODIS EVI,Evenness of MODIS EVI,/data/EarthEnv/evenness_01_05_1km_uint16.tif,1000,cubicspline,M,0.00 m,0.00 m,1,0,7,2,Int16,-32768,1,index,http://onlinelibrary.wiley.com/doi/10.1111/geb.12365/abstract,Global Habitat Heterogeneity,YES,Creative Commons Attribution 4.0 International License,,,,"Tuanmu, M.-N. and W. Jetz. (2015) A global, remote sensing-based characterization of terrestrial habitat heterogeneity for biodiversity and ecosystem modeling. Global Ecology and Biogeography. DOI: 10.1111/geb.12365.",http://www.earthenv.org/texture,,http://www.earthenv.org/texture,,
ENTENV3,EarthEnv Global Habitat Heterogeneity,Entropy MODIS,Entropy Disorderliness of EVI,/data/EarthEnv/Entropy_01_05_1km_uint16.tif,1000,cubicspline,M,0.00 m,0.00 m,1,0,7,2,Int16,-32768,1,index,http://onlinelibrary.wiley.com/doi/10.1111/geb.12365/abstract,Global Habitat Heterogeneity,YES,Creative Commons Attribution 4.0 International License,,,,"Tuanmu, M.-N. and W. Jetz. (2015) A global, remote sensing-based characterization of terrestrial habitat heterogeneity for biodiversity and ecosystem modeling. Global Ecology and Biogeography. DOI: 10.1111/geb.12365.",http://www.earthenv.org/texture,,http://www.earthenv.org/texture,,
REDL00,Global Forest Change,Landsat Band 3 (red) for year 2000,Landsat Band 3 (red) for year 2000,/data/Landsat/Landsat2000_red.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/850,Global Forest Change 2000–2014 v1.2,YES,Creative Commons Attribution 4.0 International License,,,2000,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
NIRL00,Global Forest Change,Landsat Band 4 (NIR) for year 2000,Landsat Band 4 (NIR) for year 2000,/data/Landsat/Landsat2000_NIR.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/851,Global Forest Change 2000–2014 v1.3,YES,Creative Commons Attribution 4.0 International License,,,2000,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
SW1L00,Global Forest Change,Landsat Band 5 (SWIR) for year 2000,Landsat Band 5 (SWIR) for year 2000,/data/Landsat/Landsat2000_SWIR1.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/852,Global Forest Change 2000–2014 v1.4,YES,Creative Commons Attribution 4.0 International License,,,2000,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
SW2L00,Global Forest Change,Landsat Band 7 (SWIR) for year 2000,Landsat Band 7 (SWIR) for year 2000,/data/Landsat/Landsat2000_SWIR2.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/853,Global Forest Change 2000–2014 v1.5,YES,Creative Commons Attribution 4.0 International License,,,2000,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
REDL14,Global Forest Change,Landsat Band 3 (red) for year 2014,Landsat Band 3 (red) for year 2014,/data/Landsat/Landsat2014_red.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/854,Global Forest Change 2000–2014 v1.6,YES,Creative Commons Attribution 4.0 International License,,,2014,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
NIRL14,Global Forest Change,Landsat Band 4 (NIR) for year 2014,Landsat Band 4 (NIR) for year 2014,/data/Landsat/Landsat2014_NIR.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/855,Global Forest Change 2000–2014 v1.7,YES,Creative Commons Attribution 4.0 International License,,,2014,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
SW1L14,Global Forest Change,Landsat Band 5 (SWIR) for year 2014,Landsat Band 5 (SWIR) for year 2014,/data/Landsat/Landsat2014_SWIR1.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/856,Global Forest Change 2000–2014 v1.8,YES,Creative Commons Attribution 4.0 International License,,,2014,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
SW2L14,Global Forest Change,Landsat Band 7 (SWIR) for year 2014,Landsat Band 7 (SWIR) for year 2014,/data/Landsat/Landsat2014_SWIR2.tif,30,average,M,0.00 m,0.00 m,1,1,255,45,Byte,255,1,,http://www.sciencemag.org/content/342/6160/857,Global Forest Change 2000–2014 v1.9,YES,Creative Commons Attribution 4.0 International License,,,2014,"Hansen, M. C., P. V. Potapov, R. Moore, M. Hancher, S. A. Turubanova, A. Tyukavina, D. Thau, S. V. Stehman, S. J. Goetz, T. R. Loveland, A. Kommareddy, A. Egorov, L. Chini, C. O. Justice, and J. R. G. Townshend. 2013. “High-Resolution Global Maps of 21st-Century Forest Cover Change.” Science 342 (15 November): 850–53.",http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,,,,
OCCGSW7,Global Surface Water,Occurrence probability,Occurrence probability,/data/Landsat/Water_occurrence.tif,30,average,M,0.00 m,0.00 m,1,1,255,0,Byte,255,1,,http://www.nature.com/nature/journal/vaop/ncurrent/full/nature20584.html,,YES,Creative Commons Attribution 4.0 International License,,,2016,"Pekel, J. F., Cottam, A., Gorelick, N., & Belward, A. S. (2016). High-resolution mapping of global surface water and its long-term changes. Nature.",https://global-surface-water.appspot.com/download,,,,
CHAGSW7,Global Surface Water,Surface water change,Surface water change,/data/Landsat/Water_change.tif,30,average,M,0.00 m,0.00 m,1,1,255,0,Byte,255,1,,http://www.nature.com/nature/journal/vaop/ncurrent/full/nature20584.html,,YES,Creative Commons Attribution 4.0 International License,,,2016,"Pekel, J. F., Cottam, A., Gorelick, N., & Belward, A. S. (2016). High-resolution mapping of global surface water and its long-term changes. Nature.",https://global-surface-water.appspot.com/download,,,,
EXTGSW7,Global Surface Water,Global surface water maximum extent,Global surface water maximum extent,/data/Landsat/Water_extent.tif,30,average,M,0.00 m,0.00 m,1,1,255,0,Byte,255,1,,http://www.nature.com/nature/journal/vaop/ncurrent/full/nature20584.html,,YES,Creative Commons Attribution 4.0 International License,,,2016,"Pekel, J. F., Cottam, A., Gorelick, N., & Belward, A. S. (2016). High-resolution mapping of global surface water and its long-term changes. Nature.",https://global-surface-water.appspot.com/download,,,,
BARL10,30 Meter Global Land Cover,Global 30m Bare Ground,Global 30m Bare Ground (circa 2010),/data/Landsat/bare2010_100m.tif,30,average,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,http://www.sciencemag.org/content/342/6160/850,30 Meter Global Land Cover,YES,Creative Commons Attribution 4.0 International License,,,2010,"Hansen, M.C., Potapov, P.V., Moore, R., Hancher, M., Turubanova, S.A., Tyukavina, A., Thau, D., Stehman, S.V., Goetz, S.J., Loveland, T.R., Kommareddy, A., Egorov, A., Chini, L., Justice, C.O., and Townshend, J.R.G., 2013, High-Resolution Global Maps of 21st-Century Forest Cover Change: Science, v. 342, no. 6160, p. 850-853",https://landcover.usgs.gov/glc/,,,,
TREL10,31 Meter Global Land Cover,Global 30m Tree Cover,Global 30m Tree Cover (circa 2010),/data/Landsat/treecover_100m.tif,30,average,M,0.00 m,0.00 m,1,1,100,0,Byte,255,1,percent,http://www.sciencemag.org/content/342/6160/850,30 Meter Global Land Cover,YES,Creative Commons Attribution 4.0 International License,,,2010,"Hansen, M.C., Potapov, P.V., Moore, R., Hancher, M., Turubanova, S.A., Tyukavina, A., Thau, D., Stehman, S.V., Goetz, S.J., Loveland, T.R., Kommareddy, A., Egorov, A., Chini, L., Justice, C.O., and Townshend, J.R.G., 2013, High-Resolution Global Maps of 21st-Century Forest Cover Change: Science, v. 342, no. 6160, p. 850-854",https://landcover.usgs.gov/glc/,,,,
S01ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Jan,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for January.,/data/ESA_global/ESACCI_snow_prob_Jan_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S02ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Feb,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for February.,/data/ESA_global/ESACCI_snow_prob_Feb_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S03ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Mar,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for March.,/data/ESA_global/ESACCI_snow_prob_Mar_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S04ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Apr,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for April.,/data/ESA_global/ESACCI_snow_prob_Apr_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S05ESA4,ESACCI,Mean monthly snowfall prob. at 500 m May,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for May.,/data/ESA_global/ESACCI_snow_prob_May_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S06ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Jun,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for June.,/data/ESA_global/ESACCI_snow_prob_Jun_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S07ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Jul,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for July.,/data/ESA_global/ESACCI_snow_prob_Jul_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S08ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Aug,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for August.,/data/ESA_global/ESACCI_snow_prob_Aug_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S09ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Sep,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for September.,/data/ESA_global/ESACCI_snow_prob_Sep_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S10ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Oct,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for October.,/data/ESA_global/ESACCI_snow_prob_Oct_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S11ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Nov,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for November.,/data/ESA_global/ESACCI_snow_prob_Nov_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
S12ESA4,ESACCI,Mean monthly snowfall prob. at 500 m Dec,Mean monthly snowfall prob. at 500 m (based on MODIS snow product) for December.,/data/ESA_global/ESACCI_snow_prob_Dec_500m.tif,500,bilinear,M,0.00 m,0.00 m,1,1,100,3,Byte,254,1,probability,http://maps.elie.ucl.ac.be/CCI/viewer/download/ESACCI-LC-PUG-v2.5.pdf,CCI Land Cover dataset,YES,ESA CCI Data Policy: free and open access,,,2000-2012,,http://www.esa-landcover-cci.org/,,http://www.esa-landcover-cci.org/,,https://github.com/ISRICWorldSoil/SoilGrids250m/tree/master/grids/ESA_global
GIEMSD3,GIEMS,Global Inundation Extent,Global Inundation Extent from Multi-Satellites - Downscaled to 15 arc-seconds,/data/EarthEnv/giems_d15_v10.tif,500,bilinear,M,0.00 m,0.00 m,1,0,3,0,Byte,255,1,grade,http://dx.doi.org/10.1016/j.rse.2014.10.015,GIEMS-D15,NO,,,,2000-2012,"Fluet-Chouinard E., Lehner B., Rebelo L.M., Papa F., Hamilton S.K. (2015): Development of a global inundation map at high spatial resolution from topographic downscaling of coarse-scale remote sensing data. Remote Sensing of Environment 158: 348-361.",http://www.estellus.fr/index.php?static13/giems-d15,,http://www.estellus.fr/index.php?static13/giems-d15,,
