FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
TAXOUSDA_Cryids_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Cryids,taxonomy,Cryids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Cryids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Cryods_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Cryods,taxonomy,Cryods,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Cryods_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Cryolls_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Cryolls,taxonomy,Cryolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Cryolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Durids_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Durids,taxonomy,Durids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Durids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Fibrists_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Fibrists,taxonomy,Fibrists,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Fibrists_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Fluvents_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Fluvents,taxonomy,Fluvents,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Fluvents_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Folists_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Folists,taxonomy,Folists,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Folists_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Gelands_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Gelands,taxonomy,Gelands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Gelands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Gelepts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Gelepts,taxonomy,Gelepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Gelepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Gelods_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Gelods,taxonomy,Gelods,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Gelods_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Gypsids_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Gypsids,taxonomy,Gypsids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Gypsids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Hemists_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Hemists,taxonomy,Hemists,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Hemists_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Histels_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Histels,taxonomy,Histels,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Histels_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Humods_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Humods,taxonomy,Humods,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Humods_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Humults_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Humults,taxonomy,Humults,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Humults_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ochrepts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ochrepts,taxonomy,Ochrepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ochrepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Orthels_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Orthels,taxonomy,Orthels,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Orthels_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Orthents_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Orthents,taxonomy,Orthents,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Orthents_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Orthods_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Orthods,taxonomy,Orthods,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Orthods_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Perox_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Perox,taxonomy,Perox,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Perox_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Psamments_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Psamments,taxonomy,Psamments,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Psamments_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Rendolls_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Rendolls,taxonomy,Rendolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Rendolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Salids_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Salids,taxonomy,Salids,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Salids_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Saprists_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Saprists,taxonomy,Saprists,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Saprists_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Torrands_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Torrands,taxonomy,Torrands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Torrands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Torrerts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Torrerts,taxonomy,Torrerts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Torrerts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Torrox_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Torrox,taxonomy,Torrox,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Torrox_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Turbels_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Turbels,taxonomy,Turbels,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Turbels_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Udalfs_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Udalfs,taxonomy,Udalfs,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Udalfs_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Udands_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Udands,taxonomy,Udands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Udands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Udepts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Udepts,taxonomy,Udepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Udepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Uderts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Uderts,taxonomy,Uderts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Uderts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Udolls_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Udolls,taxonomy,Udolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Udolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Udox_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Udox,taxonomy,Udox,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Udox_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Udults_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Udults,taxonomy,Udults,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Udults_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ustalfs_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ustalfs,taxonomy,Ustalfs,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ustalfs_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ustands_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ustands,taxonomy,Ustands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ustands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ustepts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ustepts,taxonomy,Ustepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ustepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Usterts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Usterts,taxonomy,Usterts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Usterts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ustolls_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ustolls,taxonomy,Ustolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ustolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ustox_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ustox,taxonomy,Ustox,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ustox_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Ustults_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Ustults,taxonomy,Ustults,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Ustults_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Vitrands_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Vitrands,taxonomy,Vitrands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Vitrands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Xeralfs_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Xeralfs,taxonomy,Xeralfs,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Xeralfs_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Xerands_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Xerands,taxonomy,Xerands,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Xerands_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Xerepts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Xerepts,taxonomy,Xerepts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Xerepts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Xererts_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Xererts,taxonomy,Xererts,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Xererts_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXOUSDA_Xerolls_250m_ll.tif,SoilGrids250m,USDA 2014 class,Predicted probability in percent for: Xerolls,taxonomy,Xerolls,TAXOUSDA,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXOUSDA_Xerolls_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
